series_id,Cs,cover_m,cover_mm,D28,m_aging,C_th,t_init_idx,t_init_year,onset_observed
214,0.7334332226360765,0.09464384289451125,94.64384289451125,4.689445032235745e-12,0.3466174375947749,0.2798510556843924,,,False
215,0.43768523227685463,0.07155786200934017,71.55786200934017,5.875541010219492e-12,0.25292234893831006,0.22806787968580888,,,False
216,0.5155117334864228,0.09041458665006104,90.41458665006104,8.591395131510402e-12,0.23670974925596946,0.48956568517940957,,,False
217,1.5353796337809682,0.09624772804511869,96.24772804511869,8.054517367018796e-12,0.27790044057400193,0.24765791164905684,718.0,55.04175222450377,True
218,0.9228148312531687,0.05584534720799231,55.845347207992305,6.466070660278695e-12,0.39268164528045496,0.09675241457374999,336.0,25.75770020533881,True
219,0.5853144814208516,0.053116469140330094,53.116469140330096,5.146851970240435e-12,0.25799894283416835,0.22394289685828012,685.0,52.511978097193705,True
220,0.3137162761599781,0.07854583894364046,78.54583894364046,8.189145195106804e-12,0.3198117066112665,0.30024037009873256,,,False
221,1.5313507798458936,0.04502489447847546,45.02489447847546,7.572342986667637e-12,0.26889826466014954,0.4591872294347299,214.0,16.40520191649555,True
222,0.36023486365732227,0.09875735791386905,98.75735791386906,8.860382423522109e-12,0.3782396778577165,0.37550103917385325,,,False
223,1.3623466093204621,0.09835905776344721,98.35905776344721,4.903894899072734e-12,0.36605171559796956,0.39092244603484094,,,False
224,1.0119387707728984,0.05517799173945665,55.17799173945665,6.912774564874966e-12,0.4106694625195707,0.18159766069055738,648.0,49.67556468172484,True
225,1.4953060537353475,0.08751910427713841,87.51910427713841,5.4157083042469e-12,0.36354776802335115,0.11094349351629317,,,False
226,1.0784105404910371,0.09574749279081078,95.74749279081078,5.101105236617161e-12,0.4296385943188038,0.2681332629183131,,,False
227,0.7947031871301787,0.08506203710622717,85.06203710622717,5.510466706467733e-12,0.34272395422358476,0.3095993331368472,,,False
228,0.35531037811761057,0.051375425436311385,51.37542543631139,8.79918617912027e-12,0.2192336029783621,0.3428694054652166,,,False
229,0.806296245698576,0.08687628049619009,86.87628049619009,7.321151733032598e-12,0.4188023028149622,0.4626142781784901,,,False
230,1.4659865858044119,0.10637588777131082,106.37588777131083,4.876663629984328e-12,0.23023812608670657,0.1805786024001755,,,False
231,0.3524457714324375,0.08768294886330491,87.68294886330492,7.357447529638903e-12,0.40037916492974324,0.487966493264536,,,False
232,0.8380428365904888,0.08163060036348706,81.63060036348706,8.658765558024384e-12,0.41154511501559765,0.3188144745280437,,,False
233,1.5421531348576356,0.07749617485558603,77.49617485558603,8.711629946830564e-12,0.4451190980848842,0.2320855023163009,,,False
234,0.5477387078995083,0.10010966838028017,100.10966838028017,3.5394082422652635e-12,0.2336467811380322,0.36138074567851497,,,False
235,0.9927655991876289,0.10255055671859795,102.55055671859795,3.86207906140016e-12,0.2716670462202784,0.47149951657309286,,,False
236,0.28915964042918446,0.047941546407958155,47.94154640795816,4.5373945428000064e-12,0.2790118200751944,0.35343097303075866,,,False
237,0.9273762010733005,0.06464346083047424,64.64346083047424,4.308198285850456e-12,0.2642164072012907,0.2958624876807477,,,False
238,0.6551241988294471,0.04992928852396343,49.92928852396343,3.725655310033023e-12,0.32636563327196355,0.4991426614862402,,,False
239,0.9841606104867017,0.053883052857014266,53.88305285701426,5.547439934807457e-12,0.4204761532823246,0.31724718495678733,,,False
240,0.3862820307519863,0.09266260351260278,92.66260351260277,8.874784324077426e-12,0.2612522790458979,0.23846715938329985,,,False
241,0.5312117589136909,0.06751969499364394,67.51969499364394,3.73990073532934e-12,0.28141150327273745,0.5030770495258662,,,False
242,1.6262896697994356,0.06049160043059333,60.49160043059333,8.513123481082976e-12,0.4170888374218813,0.49405767113027066,,,False
243,0.9933714122479603,0.0778904541799206,77.89045417992061,3.993766536360035e-12,0.3981778686288573,0.09151822272188784,,,False
244,0.5343458527674027,0.08924463801598792,89.24463801598792,4.864508123895601e-12,0.3172828200921637,0.43678781034301406,,,False
245,0.9417635707224883,0.08587563596375197,85.87563596375198,5.121047017299606e-12,0.41862815090455596,0.3149149775544623,,,False
246,1.1252153138522112,0.09938675900108457,99.38675900108457,3.5185100491503136e-12,0.2717181540821655,0.29005248135791734,,,False
247,0.912500255776305,0.04847365960117808,48.473659601178085,7.740338908856076e-12,0.30058306780601196,0.4878200342442426,,,False
248,1.5555263249164624,0.06564526827229182,65.64526827229182,5.6795520033019e-12,0.42914313283490935,0.18343454006765272,,,False
249,1.4412147519425818,0.10914040713687895,109.14040713687895,5.442474290485193e-12,0.2500059240860477,0.18386805274983437,,,False
250,0.33755355741944804,0.10361730751385217,103.61730751385217,7.916468894874413e-12,0.44527901300893125,0.24726018001690564,,,False
251,0.9735261581171133,0.10364998031176748,103.64998031176748,6.291542809260796e-12,0.33212241680021704,0.501460474363775,,,False
252,0.23465637703692058,0.0620373502982281,62.0373502982281,5.616721684033285e-12,0.23511175622193645,0.2211478417802834,,,False
253,0.39096331565208575,0.0738229258583643,73.8229258583643,7.964656379809646e-12,0.2824736118433078,0.17022944118169941,,,False
254,1.3364182072182895,0.05156871078130171,51.56871078130171,5.883428108231075e-12,0.3126778378544779,0.4490306607829717,731.0,56.03832991101985,True
255,0.39279861259114107,0.09320234195890315,93.20234195890315,3.6225219049925505e-12,0.4280896397529903,0.19122941218716338,,,False
256,1.406660531563504,0.10907489872565226,109.07489872565226,3.74303719251351e-12,0.27754267838276786,0.2942559168488103,,,False
257,1.2265910071241222,0.05989463901390302,59.89463901390302,6.083908790514341e-12,0.2213273544551021,0.3336408127752543,361.0,27.67419575633128,True
258,1.541951003751615,0.07080930225932568,70.80930225932568,6.9240637348027135e-12,0.31680155610001987,0.3961221705875785,,,False
259,0.5867016624965442,0.08870539416870386,88.70539416870386,6.590058204745265e-12,0.22200204262652912,0.45892032028237273,,,False
260,0.4876169800101525,0.10618179098292854,106.18179098292855,7.565435777172495e-12,0.37565085885853444,0.3459176578801366,,,False
261,0.5692976839341165,0.058176174719676586,58.17617471967659,4.1941294816126e-12,0.3869824592229365,0.3985093169053531,,,False
262,1.303536552259657,0.09538830721232641,95.38830721232641,5.907813560254268e-12,0.24841294770168235,0.2170035870023463,,,False
263,0.9004107771764663,0.08152521174803934,81.52521174803934,4.056522680663765e-12,0.33635441811466216,0.16200429710341713,,,False
264,1.137992373592875,0.09653734913902057,96.53734913902056,5.9665673714571044e-12,0.2669242987372854,0.20182580114831494,,,False
265,0.9285565860449982,0.05907343646227095,59.07343646227095,7.916112109697004e-12,0.36374269798724496,0.27493397683267223,,,False
266,0.5323230138541946,0.05538342979606535,55.38342979606535,5.911373142317938e-12,0.23858785422260756,0.1053073933839279,222.0,17.018480492813143,True
267,1.329118917589535,0.09449365319670286,94.49365319670287,7.009405918862629e-12,0.20753025133045208,0.2553865073046998,550.0,42.16290212183436,True
268,0.9661448453836173,0.10020011150201272,100.20011150201272,7.071793858425327e-12,0.4371360503581485,0.2203363697812887,,,False
269,1.1055203515951162,0.08325193071762885,83.25193071762885,4.612209076458824e-12,0.2337489711564672,0.400936008741972,,,False
270,0.3955163493161151,0.05081999510679785,50.81999510679785,4.7008073826320414e-12,0.28929433997459375,0.24659134975447378,,,False
271,0.2709856593485171,0.07580434554993962,75.80434554993961,8.902233290566163e-12,0.3338788701092017,0.22758957078561468,,,False
272,0.5042493995528112,0.07045947237742128,70.45947237742128,8.42483761413218e-12,0.29319381870323724,0.33591486428800377,,,False
273,1.4955094035919192,0.0496788461546497,49.678846154649705,8.805823280676792e-12,0.2688744683513731,0.3669099581341856,168.0,12.878850102669405,True
274,0.8750364880609298,0.09941687985016417,99.41687985016418,5.167231769357524e-12,0.29633998697569763,0.22616919216183118,,,False
275,1.252833052545849,0.048050375688815254,48.05037568881525,4.725873001169514e-12,0.24209589572777304,0.2889093285496697,260.0,19.9315537303217,True
276,1.323697606708336,0.10070706462927134,100.70706462927134,4.933128854453158e-12,0.22691526743706286,0.3475625032995432,,,False
277,0.2479390817567963,0.08402369713297539,84.02369713297539,7.80748680839347e-12,0.37521517398997695,0.3425363975791277,,,False
278,0.8759999926355794,0.07203174053657826,72.03174053657827,8.0336832840729e-12,0.24764569029956648,0.2499801799080685,505.0,38.71321013004791,True
279,0.32250238120965774,0.04438608053389109,44.38608053389109,7.058041534891373e-12,0.2885128935392587,0.49178872663077655,,,False
280,0.9559222567910783,0.05315336942920354,53.153369429203536,6.385260986128672e-12,0.2147437969638699,0.14910979272980415,121.0,9.27583846680356,True
281,1.4793791469803144,0.048942239697264724,48.942239697264725,8.139854257238703e-12,0.4342888838846132,0.18606794203345245,275.0,21.08145106091718,True
282,0.5123881933277159,0.08373876807650502,83.73876807650501,8.176387408162502e-12,0.22086274019644891,0.20408898208351606,,,False
283,1.188041212150286,0.07915458248493917,79.15458248493917,4.663229154103861e-12,0.445970212132776,0.49129840642872913,,,False
284,0.2726072552062095,0.07126774324858029,71.26774324858029,8.910434592187321e-12,0.37042003625958164,0.4380550636405751,,,False
285,0.30090890445726426,0.05115309792787274,51.153097927872736,5.31464294813526e-12,0.43528041329209727,0.36401290623397853,,,False
286,1.097847628783924,0.07624081511787056,76.24081511787057,6.20992185381109e-12,0.20549461066031902,0.3402940757867299,678.0,51.97535934291581,True
287,1.3259217590129224,0.06232616357819311,62.32616357819311,3.900781980320173e-12,0.40699966993981385,0.11869138904407901,,,False
288,1.1982353037435156,0.07165088202606894,71.65088202606894,8.733538699203778e-12,0.3586229784581214,0.24744345637830864,777.0,59.564681724846,True
289,0.7246239153401117,0.07677924071280147,76.77924071280147,8.385275171007319e-12,0.41813831315233835,0.30220412780252426,,,False
290,0.7177976583070206,0.08419039779235617,84.19039779235617,7.646371519039807e-12,0.24918039058565833,0.2469021405519381,,,False
291,0.6594729813525135,0.0614374629779729,61.4374629779729,6.034289813336404e-12,0.2808097371529326,0.463052247737636,,,False
292,1.2276986400597756,0.09839962312994875,98.39962312994875,8.014672263370962e-12,0.28092704984218386,0.4553736083754726,,,False
293,1.4076677573825656,0.06482034210083393,64.82034210083393,8.312496912613634e-12,0.2497149378089027,0.30181405469677625,267.0,20.468172484599588,True
294,1.033110144918339,0.08789446923686489,87.8944692368649,4.49635473998203e-12,0.30513420555700055,0.3104350980974455,,,False
295,1.2348905410083657,0.06518470770316763,65.18470770316763,8.532111186851757e-12,0.29492812182803924,0.1151518146633146,155.0,11.88227241615332,True
296,0.7793185545475521,0.07134424669816172,71.34424669816173,8.504488476709165e-12,0.37364194638223913,0.1730664922908269,,,False
297,1.60985646093993,0.05241845855100161,52.418458551001606,4.5233692228730116e-12,0.4082772082857128,0.5060123110682337,,,False
298,0.8128872267240468,0.08866129521902422,88.66129521902421,3.799880244293559e-12,0.3910861964506166,0.234654894948308,,,False
299,0.5538068724503237,0.10765150754378641,107.65150754378641,6.973682949323252e-12,0.31993444411998007,0.46573625968396615,,,False
300,1.2561885313318928,0.09792846563602038,97.92846563602038,8.884878207218118e-12,0.3323196552940656,0.4361471761701723,,,False
301,0.4993064969607227,0.09290892089489741,92.9089208948974,4.77190510905174e-12,0.3774220020949587,0.15673102022851465,,,False
302,1.038539739520948,0.10851575132612545,108.51575132612545,7.0870386439792775e-12,0.3536973960117371,0.39103277429228156,,,False
303,1.4655140744982735,0.08320845515082247,83.20845515082246,7.699683765407564e-12,0.39164575412598834,0.11590129202139207,720.0,55.19507186858316,True
304,1.167168855746387,0.06298781652626442,62.987816526264425,7.69284073020324e-12,0.2181458380786273,0.4290298905249674,484.0,37.10335386721424,True
305,0.41994598366494684,0.08255361032101954,82.55361032101955,7.817815456457126e-12,0.37789896640550663,0.30503454662608487,,,False
306,0.2880180446227675,0.06270984523543535,62.70984523543535,5.242104607409336e-12,0.41235855963624146,0.12715528838649903,,,False
307,0.7077523717953706,0.053525222963072605,53.52522296307261,3.979622978542342e-12,0.421438783507072,0.10543861361524681,,,False
308,1.4734368731258898,0.10816082166668864,108.16082166668863,6.406249423890456e-12,0.4098487069505755,0.42022811235979973,,,False
309,0.5362330251742637,0.09129744054075101,91.29744054075101,3.828237908163052e-12,0.2542746851422135,0.32798779981408654,,,False
310,1.5437516803957692,0.08218636841895591,82.18636841895591,8.817704744750582e-12,0.4430274599732654,0.3762002037611526,,,False
311,0.9310837351983712,0.09106460435906769,91.06460435906769,6.5849263098939915e-12,0.4126060758775527,0.17222843478633032,,,False
312,1.1293323146999734,0.04704417544150574,47.04417544150574,8.342112005613075e-12,0.3591930566548047,0.3615543290893567,484.0,37.10335386721424,True
313,0.8663868168579949,0.07998905608516868,79.98905608516868,4.205711081737818e-12,0.24525199664512512,0.19886061330196636,,,False
314,1.599564858670576,0.0808789121965511,80.87891219655111,4.380414366512616e-12,0.3638978322901488,0.24326770902926778,,,False
315,0.3051511750897812,0.0770437838694078,77.0437838694078,7.69340052672278e-12,0.23236006467164794,0.29660314668550586,,,False
316,1.137028589702863,0.09868864125757545,98.68864125757545,8.777183463738616e-12,0.3540673089337936,0.391243984530264,,,False
317,1.2116057118744623,0.04810789480974639,48.10789480974639,8.385227829988804e-12,0.31323915062372465,0.4329675622464161,423.0,32.427104722792606,True
318,1.097986320134431,0.04489794236313012,44.89794236313012,6.029951653287059e-12,0.4224724067641279,0.17382789593431822,413.0,31.66050650239562,True
319,0.4941055949661973,0.08087199560427785,80.87199560427786,6.713642211306769e-12,0.2944961451768785,0.28104151729192145,,,False
320,1.0467572509512155,0.10767716054998819,107.67716054998819,6.164020982531111e-12,0.41402085066836697,0.1039956808009364,,,False
321,0.460770706939137,0.10149053637042521,101.4905363704252,8.99596029734892e-12,0.2898571400474054,0.1247783949925354,,,False
322,1.152592124430382,0.09958372013520077,99.58372013520076,6.541703089984158e-12,0.3955794367198838,0.507396067222647,,,False
323,1.2801490242209093,0.08466720049218375,84.66720049218375,5.8208033407409465e-12,0.443306737855935,0.10909930793200028,,,False
324,0.5271363540089762,0.07804056914327737,78.04056914327737,6.922637798709255e-12,0.23327893945098735,0.3475182971112514,,,False
325,1.5381355728548172,0.08519707908642682,85.19707908642683,5.831536199357058e-12,0.32491686386564544,0.4027191353829186,,,False
326,0.5529313851538147,0.06192995789812704,61.929957898127036,6.693586141500592e-12,0.3574686503716703,0.29382046124291095,,,False
327,1.5719592522769763,0.041465962935750146,41.46596293575015,7.171623451622407e-12,0.27850286820474707,0.25686466405156216,86.0,6.5927446954141,True
328,0.4892404703794746,0.08102048310781665,81.02048310781664,6.085783216276639e-12,0.27357776774737125,0.15794733194877913,,,False
329,1.1278734875790413,0.08037464794151869,80.37464794151869,4.723671834976975e-12,0.38037467761012667,0.26284701113046965,,,False
330,0.9471572623547372,0.09556750698109429,95.56750698109428,3.6227687429698715e-12,0.3948911775455197,0.48855047320050604,,,False
331,1.2238997115461736,0.066561502096421,66.56150209642101,4.0433978716122696e-12,0.4056824659422904,0.2741047444668379,,,False
332,1.0482833588366254,0.09275116995949642,92.75116995949642,4.18606392243922e-12,0.4246818551959608,0.29691949457848305,,,False
333,0.8039191831977432,0.06091084423756367,60.910844237563666,6.395011641565458e-12,0.23126921257542551,0.30336266210095764,641.0,49.138945927446954,True
334,1.0623074592908073,0.08336210924045265,83.36210924045265,5.672043965106382e-12,0.41186379499040304,0.5092041207500115,,,False
335,1.305713681866008,0.045546328614846344,45.546328614846345,3.93500659714372e-12,0.341080534974795,0.09913947114474517,203.0,15.561943874058864,True
336,1.1997706026601485,0.04042444524555807,40.42444524555807,4.545758084008538e-12,0.3155878244787388,0.3723520981020567,477.0,36.56673511293634,True
337,0.46480073835681746,0.06067313326851643,60.67313326851643,4.571859763301065e-12,0.39529229058064186,0.3630106564009986,,,False
338,0.946361059125224,0.06550947744987039,65.50947744987039,5.763115117933497e-12,0.3119188589996468,0.13859819740910673,448.0,34.34360027378508,True
339,0.5926729260646432,0.06126149000862369,61.26149000862369,8.665218830576363e-12,0.2972339484413461,0.11357697895765134,248.0,19.01163586584531,True
340,1.4487144331338078,0.0792953559386626,79.29535593866261,6.467166938800882e-12,0.3556206237125243,0.332883662739624,,,False
341,0.6491949195260616,0.08806185066099573,88.06185066099573,8.309781057210523e-12,0.34798787912086915,0.3249074006723319,,,False
342,0.3712668725875493,0.09374235649121582,93.74235649121582,4.954901993098889e-12,0.2789937338686949,0.49710487945669846,,,False
343,0.669625183080911,0.06012269200289861,60.12269200289861,4.310923985809505e-12,0.21686161317180722,0.3820023629299977,,,False
344,0.317169398719191,0.09509843964324904,95.09843964324904,7.59770750511576e-12,0.3981704789895357,0.2828532357127669,,,False
345,0.49370581974711947,0.0401475604148842,40.147560414884204,7.594342992044488e-12,0.3372088480213447,0.21736864789331165,462.0,35.41683778234086,True
346,1.222974339378667,0.061458241578831854,61.45824157883185,7.240214602354804e-12,0.3213729507788732,0.3481185443602798,758.0,58.10814510609172,True
347,0.6983023563324662,0.09216062845227031,92.16062845227032,7.268061469864582e-12,0.3882071413496159,0.34044756285876043,,,False
348,1.2577269867253484,0.07445200490431474,74.45200490431473,6.0989970975601465e-12,0.24853253446574206,0.20891752656862922,407.0,31.200547570157426,True
349,1.239643420871639,0.10799940590544982,107.99940590544982,7.946112475786338e-12,0.25136864266067077,0.3088208121081897,,,False
350,1.470740214179093,0.0646453549763327,64.6453549763327,8.230571381444133e-12,0.25707810822358734,0.483875388222636,512.0,39.2498288843258,True
351,0.3714390867007633,0.1013916007866835,101.3916007866835,6.757905212673685e-12,0.3173748411936058,0.41906511258165424,,,False
352,0.7276355463652324,0.08307203927873599,83.072039278736,5.597823649083364e-12,0.3988553521179923,0.38023730965874514,,,False
353,0.7228612469420612,0.09458869954600546,94.58869954600546,7.97710439856171e-12,0.3134283618052406,0.3692888034797308,,,False
354,1.3478201354706507,0.09185926995342703,91.85926995342703,8.727620696101725e-12,0.3125809030642268,0.251576812773468,,,False
355,0.7943763413971908,0.08650865340519043,86.50865340519043,6.3958235882588576e-12,0.3486841559935311,0.2435650652055938,,,False
356,0.2194056393506435,0.05150270778436197,51.502707784361974,6.154571229254417e-12,0.3659067618385424,0.4370407724449755,,,False
357,1.4123413495643755,0.06592733698746886,65.92733698746886,3.5304141288760977e-12,0.22638625994637018,0.12255279864735973,305.0,23.381245722108144,True
358,0.967440435725138,0.07852740025659369,78.5274002565937,8.647651867420214e-12,0.21196358269363766,0.43075338999705615,,,False
359,0.913352120258241,0.0804568068669041,80.4568068669041,3.78675746131755e-12,0.3784785073114087,0.45752110010204894,,,False
360,0.7087320701909507,0.0813516765126645,81.35167651266451,8.569572475365674e-12,0.25150200432696374,0.36506891129073127,,,False
361,0.21238381344946244,0.07301592604883195,73.01592604883194,6.542374169143405e-12,0.39597792029657475,0.2448096371312104,,,False
362,1.4345123623587661,0.04379572768623258,43.795727686232574,4.116439786554101e-12,0.360993423006782,0.14973103535066135,247.0,18.934976043805612,True
363,0.69889188155513,0.04657360247195101,46.57360247195101,7.28003521111167e-12,0.2818249477519793,0.16810598267164473,173.0,13.262149212867898,True
364,0.4332912579374977,0.04711226406635562,47.11226406635562,6.860660914628761e-12,0.30655241234143993,0.3182091487748202,,,False
365,0.8448043091143851,0.08056865014615158,80.56865014615158,5.6401808298304225e-12,0.26268885020620425,0.15578634281198345,701.0,53.738535249828885,True
366,1.2950590992910054,0.057460429215220474,57.46042921522047,8.021025791525398e-12,0.40367293976961083,0.30373147108324855,,,False
367,1.139600471523519,0.062103069514417714,62.10306951441771,7.890296027657922e-12,0.350286193535028,0.40269257699796923,,,False
368,0.618390599633089,0.06592394126851726,65.92394126851727,6.848611520065719e-12,0.44358573381236394,0.2358176281070777,,,False
369,1.1584657762065578,0.07720039303626183,77.20039303626183,6.837130607324029e-12,0.2124581531979955,0.46610037339699695,,,False
370,0.5749379545704943,0.08699799515903368,86.99799515903368,4.735984759398733e-12,0.22196686349008835,0.43557850138830634,,,False
371,0.8234873898202153,0.04671759559024195,46.717595590241956,6.042713834498397e-12,0.4384067684757217,0.19781110546938574,,,False
372,1.521279668548459,0.08508483047203741,85.08483047203741,3.5160314656388123e-12,0.38725757669816074,0.23965743211391669,,,False
373,0.8598118675585005,0.10479238625508658,104.79238625508658,5.892697509255242e-12,0.26227812722165245,0.3424079821443242,,,False
374,1.0699289645361858,0.09642144301228972,96.42144301228971,6.150560918841883e-12,0.30953142214273194,0.3979819579032652,,,False
375,1.1897996659253893,0.07812007480618438,78.12007480618438,4.44842949180534e-12,0.39762809960302087,0.237513310445886,,,False
376,0.8515861517774193,0.053767610115932674,53.767610115932676,8.138676126845299e-12,0.28935052232621206,0.2852844481779726,414.0,31.737166324435318,True
377,1.5730812219001302,0.0846156471756069,84.61564717560691,8.784016591293297e-12,0.3132277498048248,0.20779219739070337,486.0,37.256673511293634,True
378,0.2515900797545247,0.0876532857746438,87.6532857746438,5.205036794198533e-12,0.24033686380260766,0.10212393362341406,,,False
379,1.4939746662990165,0.045983856142101764,45.983856142101764,4.23310799145415e-12,0.37324911901864793,0.19968077871467535,395.0,30.28062970568104,True
380,0.3181043730808544,0.08430033936269564,84.30033936269564,8.563707721102145e-12,0.3475638041561929,0.23227919887116308,,,False
381,0.3241668594965954,0.08263334960094049,82.63334960094049,8.435270346513415e-12,0.20801016842135472,0.1386100476905594,,,False
382,1.0281498495698569,0.062136129702982164,62.13612970298217,6.329463242851986e-12,0.36679520659886655,0.4066951356996792,,,False
383,0.6968656783573813,0.08094486185203524,80.94486185203525,7.532472781745169e-12,0.3644949451560917,0.4114937681415265,,,False
384,1.3244668868844236,0.050647771363276986,50.64777136327699,4.786562853795328e-12,0.24483257808761955,0.40907514877849904,449.0,34.42026009582478,True
385,0.5156116345011661,0.0805724442929052,80.57244429290519,3.5484027228523173e-12,0.3080713118970906,0.2231010350090013,,,False
386,1.483509629137681,0.052096496621393464,52.09649662139346,4.935105960810172e-12,0.21567237347235316,0.29114618203543674,212.0,16.251882272416154,True
387,1.133075991042391,0.04006794444340057,40.06794444340057,3.6042283160716767e-12,0.39667192586213285,0.3254935300019921,,,False
388,0.23529071826560685,0.10440681121253642,104.40681121253643,6.369701332744381e-12,0.26558941681053005,0.1937832899016273,,,False
389,0.6777097395047593,0.05700925293093252,57.00925293093252,6.061910023372388e-12,0.3704511746859329,0.17763574222926237,,,False
390,0.4297267791908723,0.08517722723152515,85.17722723152515,7.272700214358236e-12,0.441420792444517,0.5076209633915951,,,False
391,0.3789518144544699,0.06464991731513375,64.64991731513375,5.583598225517424e-12,0.4425847384470559,0.4663052498096618,,,False
392,0.4928488812492594,0.04021011491547393,40.21011491547393,7.162994900682055e-12,0.3116370597322541,0.4647108684363701,,,False
393,1.3519139962889613,0.045946113113052224,45.94611311305223,5.973082833139237e-12,0.24090512321592428,0.36448660966758395,214.0,16.40520191649555,True
394,0.8212224240823451,0.044232076772559775,44.23207677255977,8.680286961953251e-12,0.2786319526230844,0.1294123048664259,70.0,5.366187542778919,True
395,0.3729973312057434,0.07884715856067212,78.84715856067211,3.6881158533229035e-12,0.23881941193249542,0.4313161877788798,,,False
396,0.25054152160484416,0.06791876844830967,67.91876844830968,6.12869745637652e-12,0.22962236317178172,0.2746244289622749,,,False
397,0.7422149147590906,0.10492791185311923,104.92791185311923,5.4738787677660105e-12,0.2865746007342347,0.37996534406689453,,,False
398,1.59296230747996,0.09295915258276688,92.95915258276688,8.480644203831605e-12,0.276975811396997,0.4597967224697721,,,False
399,1.2789850533111407,0.08399922799563617,83.99922799563616,8.295477599122557e-12,0.22657637311835468,0.23552936201286676,354.0,27.137577002053387,True
400,0.24013162675599695,0.1025649435267175,102.5649435267175,5.688923148274182e-12,0.24540762343016978,0.40645814908851097,,,False
401,1.2831393305540475,0.04457378351086794,44.57378351086794,6.9564398862688416e-12,0.2758228851565841,0.35503431902669824,202.0,15.485284052019164,True
402,0.9790605137997659,0.1073401075480011,107.3401075480011,6.909518336540146e-12,0.39985683800641236,0.31045641392057877,,,False
403,0.4769463356119702,0.09059646935617954,90.59646935617954,5.417753666804369e-12,0.4426957909904901,0.3964960524289969,,,False
404,1.469543180545385,0.0640401298546808,64.0401298546808,8.420926112869667e-12,0.3528743968266544,0.5039613877581194,,,False
405,0.9927571367039904,0.05130440156301282,51.304401563012824,4.0661317334793525e-12,0.2747408868331014,0.36244211082149,,,False
406,1.129825991215753,0.04701501934142732,47.01501934142732,5.985704682672953e-12,0.43141980817919867,0.25547604988105943,,,False
407,1.2675689838812527,0.055001165908015154,55.00116590801515,6.4152206666138444e-12,0.2569006541444591,0.3018550758265174,291.0,22.308008213552363,True
408,0.3584614005374471,0.10215104473379977,102.15104473379976,8.117087049627312e-12,0.3107618173725417,0.09192704007888791,,,False
409,0.8493459291217634,0.0512839672967234,51.283967296723404,4.888353412538693e-12,0.35747342811876437,0.1948057334938207,734.0,56.26830937713895,True
410,0.7987211962303415,0.06172825091733816,61.728250917338165,5.342872911328628e-12,0.4200397244912557,0.12002058739501503,,,False
411,1.4219638159883214,0.0561153415907234,56.1153415907234,8.818958604916639e-12,0.4239852927140597,0.190402480961295,378.0,28.97741273100616,True
412,0.622643437685965,0.06009275841638799,60.09275841638799,4.020052676618216e-12,0.35013782083573364,0.2970955610546012,,,False
413,0.4520572812938056,0.053726014087019845,53.72601408701985,5.667849022822521e-12,0.33590329413654707,0.23695875905769265,,,False
414,1.2726489729508343,0.040716030673343874,40.71603067334387,6.481674327610166e-12,0.4272443363022165,0.2805757007436415,419.0,32.120465434633815,True
415,1.1211578961269522,0.056225898605001476,56.225898605001476,8.063315660775427e-12,0.39557249904413405,0.09223353249726181,194.0,14.872005475701574,True
416,1.4128638937870455,0.1097877492492956,109.7877492492956,7.480001008224676e-12,0.41901647547112486,0.4646142251013162,,,False
417,1.475467765621085,0.04143786380529006,41.437863805290064,5.508797340415273e-12,0.21772853898515654,0.46549663553496756,196.0,15.025325119780971,True
418,1.330636199822436,0.07532290618166682,75.32290618166681,4.476883801816646e-12,0.43550005419085736,0.24993720876689351,,,False
419,0.36526356307112284,0.06304521430554944,63.045214305549436,5.580826256923452e-12,0.32317681982757496,0.43595924465918334,,,False
420,0.3281467747090008,0.10766643359636646,107.66643359636646,5.9166366263310776e-12,0.2936698646690698,0.4046510787854861,,,False
421,1.576015297792765,0.08315144392971971,83.1514439297197,4.4546002859896205e-12,0.41617885752368033,0.38292789775151514,,,False
422,1.3892480806215874,0.048896697119188176,48.896697119188175,8.745576680818659e-12,0.3803855626705632,0.09970411929223541,93.0,7.129363449691992,True
423,0.8979549729398111,0.0485410678353906,48.5410678353906,6.337189221430142e-12,0.33053850318230604,0.42584920864323883,,,False
424,0.5986973038567294,0.10663908882475334,106.63908882475334,8.640736414944623e-12,0.31722982491620794,0.2780037602886226,,,False
425,1.1991662754593937,0.0562330321182566,56.2330321182566,8.996686199142331e-12,0.2130906816849421,0.28380326299997044,146.0,11.19233401779603,True
426,1.1096630147864972,0.04624642649901683,46.24642649901683,8.827063296400547e-12,0.31807321858733717,0.31643111587371886,232.0,17.78507871321013,True
427,1.0502575258205276,0.09092901260540048,90.92901260540049,7.682867282638413e-12,0.2817828243385646,0.11651697751192847,440.0,33.73032169746749,True
428,0.6197358253640042,0.07198565265081366,71.98565265081366,8.853202835430522e-12,0.4238760075968424,0.4937047903269337,,,False
429,0.8222600238523671,0.055734641972037896,55.7346419720379,6.0907859511149456e-12,0.32542047776035676,0.46059945199642016,,,False
430,0.48243207204814986,0.0872840005754742,87.2840005754742,7.475427754339525e-12,0.3186308380774935,0.29185092666301765,,,False
431,0.42256085854624903,0.0872912407179445,87.2912407179445,6.321920861687173e-12,0.4496242954065148,0.1324686638699655,,,False
432,0.9489991214491877,0.0797643861150609,79.7643861150609,4.8977106768876194e-12,0.2851944042890302,0.3395113317001427,,,False
433,1.531672521846398,0.07071479348765576,70.71479348765575,6.593395193833103e-12,0.4445981811535748,0.23531352776573178,,,False
